Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio
69,15510630,lh__caudalanteriorcingulate__16,Left,-2,16,27,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,0.907142857,"Cingulate Gyrus, anterior division_Left",0.964285714,Left_MCgG,0.842857143,L_A24rv,0.485714286,L_33pr_ROI,0.542857143,7Networks_LH_Cont_Cing_2,0.628571429,7Networks_LH_Cont_Cing_1,0.621428571,Left Salience / Ventral Attention,0.907142857,Left Salience / Ventral Attention B,0.664285714
70,8996955,lh__caudalanteriorcingulate__17,Left,-9,11,34,lh_caudalanteriorcingulate,1,Cingulum_Mid_L,0.910447761,"Cingulate Gyrus, anterior division_Left",0.701492537,Left_MCgG,0.701492537,L_A24cd,0.865671642,L_a24pr_ROI,0.597014925,7Networks_LH_SalVentAttn_Med_1,1,7Networks_LH_SalVentAttn_Med_2,0.746268657,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
71,10308054,lh__caudalanteriorcingulate__18,Left,-2,19,26,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,0.98757764,"Cingulate Gyrus, anterior division_Left",0.98136646,Left_MCgG,0.881987578,L_A24rv,0.360248447,L_33pr_ROI,0.440993789,7Networks_LH_SalVentAttn_Med_1,0.360248447,7Networks_LH_SalVentAttn_Med_1,0.701863354,Left Salience / Ventral Attention,0.931677019,Left Salience / Ventral Attention B,0.826086957
72,8134510,lh__caudalanteriorcingulate__19,Left,-5,14,33,lh_caudalanteriorcingulate,1,Cingulum_Mid_L,0.984848485,"Cingulate Gyrus, anterior division_Left",1,Left_MCgG,0.833333333,L_A24cd,0.901515152,L_a24pr_ROI,0.96969697,7Networks_LH_SalVentAttn_Med_1,1,7Networks_LH_SalVentAttn_Med_1,0.765151515,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
73,13605594,lh__caudalanteriorcingulate__20,Left,-2,26,23,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,1,"Cingulate Gyrus, anterior division_Left",0.983050847,Left_ACgG,0.81920904,L_A32p,0.740112994,L_a24pr_ROI,0.542372881,7Networks_LH_Default_PFC_8,0.960451977,7Networks_LH_Default_PFC_12,0.604519774,Left Salience / Ventral Attention,0.519774011,Left Salience / Ventral Attention B,0.920903955
74,12572370,lh__caudalanteriorcingulate__21,Left,-2,22,25,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,0.968085106,"Cingulate Gyrus, anterior division_Left",1,Left_MCgG,0.712765957,L_A32p,0.617021277,L_a24pr_ROI,0.638297872,7Networks_LH_Default_PFC_8,0.962765957,7Networks_LH_SalVentAttn_Med_1,0.867021277,Left Salience / Ventral Attention,0.909574468,Left Salience / Ventral Attention B,0.989361702
75,10660366,lh__caudalanteriorcingulate__22,Left,-2,29,21,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,1,"Cingulate Gyrus, anterior division_Left",1,Left_ACgG,0.981481481,L_A32p,0.888888889,L_a24pr_ROI,0.49382716,7Networks_LH_Default_PFC_8,0.987654321,7Networks_LH_Default_PFC_12,0.962962963,Left Control,0.518518519,Left Salience / Ventral Attention B,0.808641975
76,6281221,lh__caudalanteriorcingulate__23,Left,-10,20,29,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,0.450704225,"Cingulate Gyrus, anterior division_Left",0.718309859,Left_MCgG,0.661971831,L_A32p,0.605633803,L_p32pr_ROI,0.929577465,7Networks_LH_SalVentAttn_Med_1,0.507042254,7Networks_LH_SalVentAttn_Med_1,1,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention B,0.985915493
77,6039581,lh__caudalanteriorcingulate__24,Left,-9,34,22,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,0.86440678,Paracingulate Gyrus_Left,0.550847458,Left_ACgG,0.847457627,L_A32p,0.889830508,L_a32pr_ROI,0.686440678,7Networks_LH_Default_PFC_8,0.949152542,7Networks_LH_Default_PFC_12,0.949152542,Left Default,0.644067797,Left Salience / Ventral Attention B,0.584745763
78,526952,lh__caudalanteriorcingulate__25,Left,-8,8,36,lh_caudalanteriorcingulate,1,Cingulum_Mid_L,0.9875,"Cingulate Gyrus, anterior division_Left",0.8875,Left_MCgG,0.675,L_A24cd,0.95,L_a24pr_ROI,0.8875,7Networks_LH_SalVentAttn_Med_1,1,7Networks_LH_SalVentAttn_Med_2,0.9625,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
79,270743,lh__caudalanteriorcingulate__26,Left,-5,25,27,lh_caudalanteriorcingulate,1,Cingulum_Ant_L,0.987421384,"Cingulate Gyrus, anterior division_Left",1,Left_ACgG,0.748427673,L_A32p,0.886792453,L_a24pr_ROI,1,7Networks_LH_Default_PFC_8,1,7Networks_LH_SalVentAttn_Med_1,1,Left Salience / Ventral Attention,0.962264151,Left Salience / Ventral Attention B,1
80,13481226,lh__caudalanteriorcingulate__27,Left,-2,13,32,lh_caudalanteriorcingulate,1,Cingulum_Mid_L,0.743315508,"Cingulate Gyrus, anterior division_Left",1,Left_MCgG,0.860962567,L_A24cd,0.663101604,L_a24pr_ROI,0.481283422,7Networks_LH_SalVentAttn_Med_1,0.839572193,7Networks_LH_SalVentAttn_Med_1,0.796791444,Left Salience / Ventral Attention,0.978609626,Left Salience / Ventral Attention A,0.893048128
81,13082565,lh__caudalmiddlefrontal__1,Left,-23,11,45,lh_caudalmiddlefrontal,1,Frontal_Sup_L,0.536231884,Superior Frontal Gyrus_Left,0.260869565,Left_SFG,0.333333333,L_A8dl,0.492753623,L_i6-8_ROI,1,7Networks_LH_Default_PFC_12,0.695652174,7Networks_LH_Default_PFC_22,0.68115942,Left Control,0.434782609,Left Control B,0.68115942
82,7698927,lh__caudalmiddlefrontal__2,Left,-32,-5,47,lh_caudalmiddlefrontal,1,Precentral_L,0.804878049,Precentral Gyrus_Left,0.512195122,Left_PrG,0.536585366,L_A6vl,0.414634146,L_FEF_ROI,1,7Networks_LH_DorsAttn_FEF_1,0.829268293,7Networks_LH_DorsAttn_FEF_3,0.780487805,Left Dorsal Attention,0.829268293,Left Dorsal Attention B,0.829268293
83,9051979,lh__caudalmiddlefrontal__3,Left,-33,6,32,lh_caudalmiddlefrontal,1,Precentral_L,0.342105263,Middle Frontal Gyrus_Left,0.105263158,Left_MFG,0.421052632,L_IFJ,0.833333333,L_IFJp_ROI,0.51754386,7Networks_LH_DorsAttn_PrCv_1,0.412280702,7Networks_LH_Cont_PFCl_7,0.526315789,Left Control,0.526315789,Left Control A,0.526315789
84,16499203,lh__caudalmiddlefrontal__4,Left,-38,5,39,lh_caudalmiddlefrontal,1,Precentral_L,1,Middle Frontal Gyrus_Left,0.395348837,Left_MFG,0.38372093,L_IFJ,0.88372093,L_8C_ROI,0.988372093,7Networks_LH_Cont_PFCl_5,1,7Networks_LH_Default_PFC_20,0.604651163,Left Control,0.953488372,Left Control A,0.662790698
85,7661554,lh__caudalmiddlefrontal__5,Left,-39,25,41,lh_caudalmiddlefrontal,1,Frontal_Mid_L,1,Middle Frontal Gyrus_Left,1,Left_MFG,0.977777778,L_A8vl,0.97037037,L_8C_ROI,0.777777778,7Networks_LH_Default_PFC_11,0.622222222,7Networks_LH_Default_PFC_17,0.511111111,Left Control,0.696296296,Left Control B,0.844444444
86,13405931,lh__caudalmiddlefrontal__6,Left,-23,-5,47,lh_caudalmiddlefrontal,1,Frontal_Sup_L,0.327272727,Superior Frontal Gyrus_Left,0.036363636,Left_SFG,0.581818182,L_A6vl,0.963636364,L_6a_ROI,1,7Networks_LH_DorsAttn_FEF_1,0.781818182,7Networks_LH_DorsAttn_FEF_2,0.709090909,Left Dorsal Attention,0.781818182,Left Dorsal Attention B,0.781818182
87,14583477,lh__caudalmiddlefrontal__7,Left,-33,17,26,lh_caudalmiddlefrontal,1,Frontal_Inf_Oper_L,0.142857143,Middle Frontal Gyrus_Left,0.380952381,Left_MFG,0.285714286,L_IFJ,0.785714286,L_IFJa_ROI,0.904761905,7Networks_LH_Cont_PFCl_4,0.69047619,7Networks_LH_Cont_PFCl_6,0.69047619,Left Control,0.69047619,Left Control A,0.69047619
88,11621872,lh__caudalmiddlefrontal__8,Left,-26,13,49,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.909090909,Middle Frontal Gyrus_Left,0.691919192,Left_MFG,0.712121212,L_A8vl,0.909090909,L_i6-8_ROI,0.944444444,7Networks_LH_Default_PFC_12,0.787878788,7Networks_LH_Default_PFC_21,0.48989899,Left Control,0.641414141,Left Control B,0.742424242
89,10693567,lh__caudalmiddlefrontal__9,Left,-36,27,44,lh_caudalmiddlefrontal,1,Frontal_Mid_L,1,Middle Frontal Gyrus_Left,0.987854251,Left_MFG,0.781376518,L_A8vl,0.983805668,L_8Av_ROI,0.947368421,7Networks_LH_Default_PFC_11,0.655870445,7Networks_LH_Cont_PFCl_8,0.453441296,Left Control,0.392712551,Left Control B,0.761133603
90,10563497,lh__caudalmiddlefrontal__10,Left,-39,7,55,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.942408377,Middle Frontal Gyrus_Left,1,Left_MFG,0.921465969,L_A6vl,0.87434555,L_8Av_ROI,0.916230366,7Networks_LH_Cont_PFCl_5,0.709424084,7Networks_LH_Default_PFC_20,0.808900524,Left Default,0.803664921,Left Default B,0.798429319
91,5726200,lh__caudalmiddlefrontal__11,Left,-32,27,48,lh_caudalmiddlefrontal,1,Frontal_Mid_L,1,Middle Frontal Gyrus_Left,0.99047619,Left_MFG,0.847619048,L_A8vl,0.952380952,L_8Av_ROI,1,7Networks_LH_Default_PFC_11,0.528571429,7Networks_LH_Default_PFC_17,0.428571429,Left Default,0.871428571,Left Control B,0.633333333
92,7980731,lh__caudalmiddlefrontal__12,Left,-31,-3,52,lh_caudalmiddlefrontal,1,Precentral_L,0.546875,Middle Frontal Gyrus_Left,0.692708333,Left_MFG,0.541666667,L_A6vl,0.859375,L_i6-8_ROI,0.515625,7Networks_LH_DorsAttn_FEF_1,0.984375,7Networks_LH_DorsAttn_FEF_3,0.614583333,Left Dorsal Attention,0.984375,Left Dorsal Attention B,0.963541667
93,11735854,lh__caudalmiddlefrontal__13,Left,-25,24,40,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.904761905,Middle Frontal Gyrus_Left,0.555555556,Left_MFG,0.23015873,L_A8vl,0.555555556,L_8Ad_ROI,1,7Networks_LH_Default_PFC_12,0.595238095,7Networks_LH_Default_PFC_16,0.595238095,Left Default,0.595238095,Left Default A,0.595238095
94,8531441,lh__caudalmiddlefrontal__14,Left,-24,20,40,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.88034188,Superior Frontal Gyrus_Left,0.264957265,Left_SFG,0.307692308,L_A8vl,0.47008547,L_8Ad_ROI,1,7Networks_LH_Default_PFC_12,0.735042735,7Networks_LH_Default_PFC_16,0.632478632,Left Default,0.735042735,Left Default A,0.735042735
95,13528128,lh__caudalmiddlefrontal__15,Left,-34,5,27,lh_caudalmiddlefrontal,1,Frontal_Inf_Oper_L,0.736842105,Precentral Gyrus_Left,0.210526316,Left_MFG,0.122807018,L_IFJ,0.771929825,L_IFJp_ROI,1,7Networks_LH_DorsAttn_PrCv_1,0.719298246,7Networks_LH_Cont_PFCl_7,0.649122807,Left Control,0.719298246,Left Control A,0.719298246
96,5544979,lh__caudalmiddlefrontal__16,Left,-37,8,34,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.55,Middle Frontal Gyrus_Left,0.884615385,Left_MFG,0.869230769,L_IFJ,0.830769231,L_8C_ROI,1,7Networks_LH_Cont_PFCl_5,0.707692308,7Networks_LH_Cont_PFCl_7,0.861538462,Left Control,0.861538462,Left Control A,0.826923077
97,14272678,lh__caudalmiddlefrontal__17,Left,-45,4,47,lh_caudalmiddlefrontal,1,Precentral_L,0.917748918,Middle Frontal Gyrus_Left,0.61038961,Left_MFG,0.424242424,L_A6cvl,0.779220779,L_55b_ROI,1,7Networks_LH_Cont_PFCl_5,0.865800866,7Networks_LH_Default_PFC_20,0.848484848,Left Control,0.571428571,Left Control A,0.458874459
98,3706984,lh__caudalmiddlefrontal__18,Left,-28,17,47,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.994252874,Middle Frontal Gyrus_Left,0.787356322,Left_MFG,0.379310345,L_A8vl,0.994252874,L_8Av_ROI,0.66091954,7Networks_LH_Default_PFC_12,0.735632184,7Networks_LH_Default_PFC_21,0.557471264,Left Default,0.752873563,Left Default A,0.689655172
99,667015,lh__caudalmiddlefrontal__19,Left,-42,18,31,lh_caudalmiddlefrontal,1,Frontal_Inf_Oper_L,0.605042017,Middle Frontal Gyrus_Left,1,Left_MFG,0.411764706,L_IFJ,0.899159664,L_8C_ROI,1,7Networks_LH_Cont_PFCl_4,0.974789916,7Networks_LH_Cont_PFCl_6,0.974789916,Left Control,0.974789916,Left Control A,0.714285714
100,2949427,lh__caudalmiddlefrontal__20,Left,-26,-5,45,lh_caudalmiddlefrontal,1,Frontal_Sup_L,0.258426966,Precentral Gyrus_Left,0.191011236,Left_MFG,0.292134831,L_A6vl,0.674157303,L_6a_ROI,1,7Networks_LH_DorsAttn_FEF_1,0.674157303,7Networks_LH_DorsAttn_FEF_3,0.483146067,Left Dorsal Attention,0.674157303,Left Dorsal Attention B,0.674157303
101,15601477,lh__caudalmiddlefrontal__21,Left,-44,5,43,lh_caudalmiddlefrontal,1,Precentral_L,1,Middle Frontal Gyrus_Left,0.730434783,Left_MFG,0.865217391,L_A6cvl,0.543478261,L_55b_ROI,0.913043478,7Networks_LH_Cont_PFCl_5,1,7Networks_LH_Default_PFC_20,0.608695652,Left Control,0.8,Left Control A,0.817391304
102,8881526,lh__caudalmiddlefrontal__22,Left,-24,3,48,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.78125,Superior Frontal Gyrus_Left,0.34375,Left_SFG,0.375,L_A6vl,0.828125,L_6a_ROI,1,7Networks_LH_DorsAttn_FEF_1,0.4375,7Networks_LH_DorsAttn_FEF_2,0.796875,Left Dorsal Attention,0.796875,Left Dorsal Attention B,0.46875
103,3000875,lh__caudalmiddlefrontal__23,Left,-29,-6,46,lh_caudalmiddlefrontal,1,Precentral_L,0.715909091,Precentral Gyrus_Left,0.625,Left_PrG,0.511363636,L_A6vl,0.545454545,L_FEF_ROI,0.636363636,7Networks_LH_DorsAttn_FEF_1,0.897727273,7Networks_LH_DorsAttn_FEF_3,0.897727273,Left Dorsal Attention,0.897727273,Left Dorsal Attention B,0.897727273
104,15072369,lh__caudalmiddlefrontal__24,Left,-45,14,40,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.985645933,Middle Frontal Gyrus_Left,1,Left_MFG,0.918660287,L_IFJ,0.83492823,L_8C_ROI,1,7Networks_LH_Default_PFC_11,0.490430622,7Networks_LH_Default_PFC_17,0.605263158,Left Default,0.748803828,Left Default B,0.418660287
105,9775067,lh__caudalmiddlefrontal__25,Left,-35,8,60,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.980952381,Middle Frontal Gyrus_Left,1,Left_MFG,0.85,L_A6vl,0.978571429,L_8Av_ROI,0.704761905,7Networks_LH_Default_PFC_11,0.873809524,7Networks_LH_Default_PFC_21,0.557142857,Left Default,0.785714286,Left Control B,0.614285714
106,9513354,lh__caudalmiddlefrontal__26,Left,-49,18,34,lh_caudalmiddlefrontal,1,Frontal_Inf_Oper_L,0.650793651,Middle Frontal Gyrus_Left,1,Left_MFG,0.896825397,L_IFJ,0.976190476,L_8C_ROI,1,7Networks_LH_Cont_PFCl_4,0.76984127,7Networks_LH_Cont_PFCl_6,0.738095238,Left Control,0.746031746,Left Control B,0.928571429
107,3909708,lh__caudalmiddlefrontal__27,Left,-24,-1,47,lh_caudalmiddlefrontal,1,Frontal_Sup_L,0.62295082,Superior Frontal Gyrus_Left,0.147540984,Left_SFG,0.213114754,L_A6vl,0.754098361,L_6a_ROI,1,7Networks_LH_DorsAttn_FEF_1,0.655737705,7Networks_LH_DorsAttn_FEF_2,0.655737705,Left Dorsal Attention,0.655737705,Left Dorsal Attention B,0.655737705
108,3287250,lh__caudalmiddlefrontal__28,Left,-33,-2,46,lh_caudalmiddlefrontal,1,Precentral_L,0.982758621,Precentral Gyrus_Left,0.293103448,Left_PrG,0.120689655,L_A6vl,0.663793103,L_FEF_ROI,1,7Networks_LH_DorsAttn_FEF_1,0.775862069,7Networks_LH_DorsAttn_FEF_1,0.5,Left Dorsal Attention,0.775862069,Left Dorsal Attention B,0.775862069
109,9233024,lh__caudalmiddlefrontal__29,Left,-34,3,29,lh_caudalmiddlefrontal,1,Precentral_L,0.402777778,Precentral Gyrus_Left,0.416666667,Left_MFG,0.138888889,L_IFJ,0.722222222,L_IFJp_ROI,1,7Networks_LH_DorsAttn_PrCv_1,0.652777778,7Networks_LH_Cont_PFCl_7,0.694444444,Left Control,0.652777778,Left Control A,0.694444444
110,5270479,lh__caudalmiddlefrontal__30,Left,-26,22,48,lh_caudalmiddlefrontal,1,Frontal_Mid_L,1,Superior Frontal Gyrus_Left,0.555555556,Left_MFG,0.547619048,L_A8vl,0.888888889,L_8Av_ROI,0.630952381,7Networks_LH_Default_PFC_12,0.900793651,7Networks_LH_Default_PFC_16,0.583333333,Left Default,0.916666667,Left Default A,0.900793651
111,11650582,lh__caudalmiddlefrontal__31,Left,-35,15,31,lh_caudalmiddlefrontal,1,Frontal_Inf_Oper_L,0.472440945,Middle Frontal Gyrus_Left,0.850393701,Left_MFG,0.275590551,L_IFJ,0.755905512,L_8C_ROI,0.700787402,7Networks_LH_Cont_PFCl_4,0.787401575,7Networks_LH_Cont_PFCl_6,0.535433071,Left Control,0.787401575,Left Control A,0.763779528
112,9321277,lh__caudalmiddlefrontal__32,Left,-38,0,46,lh_caudalmiddlefrontal,1,Precentral_L,0.938223938,Middle Frontal Gyrus_Left,0.532818533,Left_PrG,0.150579151,L_A6vl,0.579150579,L_55b_ROI,0.644787645,7Networks_LH_DorsAttn_FEF_1,0.818532819,7Networks_LH_DorsAttn_FEF_1,0.818532819,Left Dorsal Attention,0.803088803,Left Dorsal Attention B,0.795366795
113,10486889,lh__caudalmiddlefrontal__33,Left,-24,19,43,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.970588235,Superior Frontal Gyrus_Left,0.539215686,Left_SFG,0.352941176,L_A8vl,0.754901961,L_8Ad_ROI,1,7Networks_LH_Default_PFC_12,0.754901961,7Networks_LH_Default_PFC_22,0.480392157,Left Default,0.754901961,Left Default A,0.754901961
114,9623757,lh__caudalmiddlefrontal__34,Left,-31,9,29,lh_caudalmiddlefrontal,1,Frontal_Inf_Oper_L,0.322033898,Middle Frontal Gyrus_Left,0,Left_MFG,0.288135593,L_IFJ,0.677966102,L_IFJa_ROI,0.796610169,7Networks_LH_DorsAttn_PrCv_1,0.406779661,7Networks_LH_Cont_PFCl_7,0.661016949,Left Control,0.661016949,Left Control A,0.661016949
115,11781790,lh__caudalmiddlefrontal__35,Left,-24,7,48,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.807017544,Superior Frontal Gyrus_Left,0.245614035,Left_MFG,0.473684211,L_A6vl,0.859649123,L_i6-8_ROI,0.552631579,7Networks_LH_DorsAttn_FEF_2,0.745614035,7Networks_LH_DorsAttn_FEF_2,0.719298246,Left Dorsal Attention,0.719298246,Left Control A,0.745614035
116,431412,lh__caudalmiddlefrontal__36,Left,-36,24,46,lh_caudalmiddlefrontal,1,Frontal_Mid_L,1,Middle Frontal Gyrus_Left,1,Left_MFG,0.955445545,L_A8vl,0.965346535,L_8Av_ROI,1,7Networks_LH_Default_PFC_11,0.896039604,7Networks_LH_Default_PFC_17,0.896039604,Left Default,0.935643564,Left Control B,0.836633663
117,13069816,lh__caudalmiddlefrontal__37,Left,-35,1,33,lh_caudalmiddlefrontal,1,Precentral_L,0.494505495,Precentral Gyrus_Left,0.208791209,Left_PrG,0.10989011,L_IFJ,0.758241758,L_IFJp_ROI,1,7Networks_LH_Cont_PFCl_5,0.461538462,7Networks_LH_Cont_PFCl_7,0.637362637,Left Control,0.505494505,Left Control A,0.637362637
118,9562558,lh__caudalmiddlefrontal__38,Left,-23,10,48,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.545454545,Superior Frontal Gyrus_Left,0.494949495,Left_SFG,0.454545455,L_A8vl,0.555555556,L_i6-8_ROI,0.868686869,7Networks_LH_Default_PFC_12,0.454545455,7Networks_LH_Default_PFC_22,0.505050505,Left Control,0.797979798,Left Control B,0.505050505
119,9930187,lh__caudalmiddlefrontal__39,Left,-37,13,56,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.911894273,Middle Frontal Gyrus_Left,1,Left_MFG,0.889867841,L_A6vl,0.746696035,L_8Av_ROI,1,7Networks_LH_Default_PFC_11,0.874449339,7Networks_LH_Default_PFC_17,0.764317181,Left Default,1,Left Default B,0.892070485
120,13260308,lh__caudalmiddlefrontal__40,Left,-42,14,44,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.966666667,Middle Frontal Gyrus_Left,0.996969697,Left_MFG,0.848484848,L_IFJ,0.787878788,L_8C_ROI,0.709090909,7Networks_LH_Cont_PFCl_5,0.560606061,7Networks_LH_Default_PFC_20,0.46969697,Left Default,0.715151515,Left Default B,0.681818182
121,2390308,lh__caudalmiddlefrontal__41,Left,-35,18,30,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.481012658,Middle Frontal Gyrus_Left,0.898734177,Left_MFG,0.202531646,L_IFJ,0.860759494,L_8C_ROI,0.784810127,7Networks_LH_Cont_PFCl_4,0.82278481,7Networks_LH_Cont_PFCl_6,0.810126582,Left Control,0.82278481,Left Control A,0.810126582
122,2755697,lh__caudalmiddlefrontal__42,Left,-37,23,43,lh_caudalmiddlefrontal,1,Frontal_Mid_L,1,Middle Frontal Gyrus_Left,1,Left_MFG,0.862433862,L_A8vl,0.947089947,L_8Av_ROI,0.878306878,7Networks_LH_Default_PFC_11,0.619047619,7Networks_LH_Default_PFC_17,0.619047619,Left Default,0.53968254,Left Control B,0.666666667
123,1364791,lh__caudalmiddlefrontal__43,Left,-28,16,55,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.979919679,Middle Frontal Gyrus_Left,0.803212851,Left_MFG,0.883534137,L_A8vl,0.9437751,L_8Av_ROI,0.927710843,7Networks_LH_Default_PFC_12,0.967871486,7Networks_LH_Default_PFC_21,0.935742972,Left Default,0.706827309,Left Control B,0.939759036
124,12505642,lh__caudalmiddlefrontal__44,Left,-36,0,37,lh_caudalmiddlefrontal,1,Precentral_L,0.888888889,Precentral Gyrus_Left,0.118055556,Left_PrG,0.215277778,L_IFJ,0.805555556,L_8C_ROI,0.659722222,7Networks_LH_Cont_PFCl_5,0.715277778,7Networks_LH_Cont_PFCl_7,0.659722222,Left Control,0.701388889,Left Control A,0.715277778
125,75147,lh__caudalmiddlefrontal__45,Left,-26,24,46,lh_caudalmiddlefrontal,1,Frontal_Mid_L,1,Middle Frontal Gyrus_Left,0.573076923,Left_MFG,0.688461538,L_A8vl,0.842307692,L_8Ad_ROI,0.815384615,7Networks_LH_Default_PFC_12,0.907692308,7Networks_LH_Default_PFC_16,0.880769231,Left Default,0.907692308,Left Default A,0.907692308
126,4169724,lh__caudalmiddlefrontal__46,Left,-33,9,27,lh_caudalmiddlefrontal,1,Frontal_Inf_Oper_L,0.448979592,Precentral Gyrus_Left,0.020408163,Left_MFG,0.224489796,L_IFJ,0.87755102,L_IFJa_ROI,0.979591837,7Networks_LH_Cont_PFCl_4,0.428571429,7Networks_LH_Cont_PFCl_7,0.428571429,Left Control,0.755102041,Left Control A,0.755102041
127,15409494,lh__caudalmiddlefrontal__47,Left,-28,6,58,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.991360691,Middle Frontal Gyrus_Left,0.622030238,Left_MFG,0.939524838,L_A6vl,0.902807775,L_i6-8_ROI,1,7Networks_LH_DorsAttn_FEF_2,0.676025918,7Networks_LH_DorsAttn_FEF_2,0.645788337,Left Control,0.764578834,Left Control A,0.624190065
128,16634473,lh__caudalmiddlefrontal__48,Left,-38,11,43,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.691823899,Middle Frontal Gyrus_Left,0.836477987,Left_MFG,0.383647799,L_IFJ,0.761006289,L_8C_ROI,0.610062893,7Networks_LH_Cont_PFCl_5,0.786163522,7Networks_LH_Default_PFC_20,0.704402516,Left Control,0.408805031,Left Default B,0.402515723
129,16237582,lh__caudalmiddlefrontal__49,Left,-26,0,51,lh_caudalmiddlefrontal,1,Frontal_Mid_L,0.94488189,Middle Frontal Gyrus_Left,0.488188976,Left_MFG,0.669291339,L_A6vl,0.968503937,L_6a_ROI,0.677165354,7Networks_LH_DorsAttn_FEF_1,0.803149606,7Networks_LH_DorsAttn_FEF_2,0.929133858,Left Dorsal Attention,0.929133858,Left Dorsal Attention B,0.803149606
130,2203773,lh__caudalmiddlefrontal__50,Left,-38,7,38,lh_caudalmiddlefrontal,1,Precentral_L,0.791666667,Middle Frontal Gyrus_Left,0.577380952,Left_MFG,0.636904762,L_IFJ,0.791666667,L_8C_ROI,1,7Networks_LH_Cont_PFCl_5,0.803571429,7Networks_LH_Cont_PFCl_7,0.642857143,Left Control,0.791666667,Left Control A,0.589285714
